Model year,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
0.0,0.37665507516002567,-0.14846059544173484,0.16375798602265293,-0.3243953393407988,0.19594773086828365,-0.4793025557858587,-0.8034374922376624
0.0,0.4756884999299178,-0.19867520860585158,0.24371260543022524,-0.46787789327999824,0.2465994589974681,-0.4793025557858587,-0.8034374922376624
0.0,1.763123021938521,1.2073339599893977,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,1.763123021938521,1.2575485731535134,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,0.6737553494697033,-0.04803136911350313,0.4435991539491568,-0.6113604472191977,0.44920637151420584,-0.4793025557858587,-0.8034374922376624
0.0,1.5980673139887,1.9103385442870222,1.762850374174105,-1.3287732169151951,1.7492673934966063,-1.343120221623805,-0.03953924666523955
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,-0.2835677566392576,-0.4497482744264317,-0.3559470401265693,0.10605232247679972,-0.3443373691763503,0.38451511005208766,0.7243589989071832
0.0,-0.18453433186936546,-0.19867520860585158,-0.19603780131142395,-0.03743023146239978,-0.19238218478879704,0.38451511005208766,0.7243589989071832
0.0,0.37665507516002567,0.052397857214728574,0.24371260543022524,-0.46787789327999824,0.2634833683738629,-0.4793025557858587,-0.8034374922376624
0.0,-0.31657889822922164,-0.19867520860585158,-0.27599242071899627,0.10605232247679972,-0.2768017316707711,0.38451511005208766,0.7243589989071832
0.0,0.3436439335700616,0.052397857214728574,0.24371260543022524,-0.46787789327999824,0.2634833683738629,-0.4793025557858587,-0.8034374922376624
0.0,0.17858822562024082,0.3034709230353087,0.2037352957264391,-0.46787789327999824,0.21283164024467846,-0.4793025557858587,0.7243589989071832
0.0,0.6077330662897746,0.805617054676469,0.6834630121718752,-0.7548430011583972,0.6518132840309436,-0.4793025557858587,0.7243589989071832
0.0,0.7397776326496314,1.408192412645862,1.0032814898021651,-0.8983255550975967,0.9894914715588398,-1.343120221623805,0.7243589989071832
0.0,0.7727887742395954,1.9103385442870222,1.363077277136242,-1.1852906629759956,1.344053568463131,-1.343120221623805,0.7243589989071832
0.0,1.003866765369345,1.9103385442870222,1.722873064470319,-1.3287732169151951,1.7154995747438166,-1.343120221623805,0.7243589989071832
0.0,1.102900190139237,0.15282708354296118,0.7634176315794475,-0.7548430011583972,0.7868845590421021,-0.4793025557858587,-0.8034374922376624
0.0,1.102900190139237,0.3034709230353087,0.8433722509870198,-0.8983255550975967,0.8375362871712865,-0.4793025557858587,-2.331233983382508
0.0,1.763123021938521,1.1571193468252818,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,1.763123021938521,1.8099093179587897,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,1.763123021938521,1.8099093179587897,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,-0.8447571636686487,-0.4999628875905476,-0.7557201371644323,0.5364999842943982,-0.7495511942098259,0.38451511005208766,0.7243589989071832
0.0,-0.712712597308792,-0.4999628875905476,-0.6757655177568593,0.5364999842943982,-0.6651316473278518,0.38451511005208766,0.7243589989071832
0.0,0.5747219246998105,1.106904733661166,0.7634176315794475,-0.7548430011583972,0.7531167402893124,-0.4793025557858587,0.7243589989071832
0.0,-0.5476568893589712,-0.399533661262315,-0.5158562789417139,0.2495348764159992,0.02710863710433553,-0.4793025557858587,-0.8034374922376624
0.0,1.069889048549273,1.4584070258099777,1.2031680383210968,-1.041808109036796,1.1920983840755777,-1.343120221623805,0.7243589989071832
0.0,0.6407442078797386,1.3579777994817461,0.8833495606908067,-0.8983255550975967,0.8713041059240761,-1.343120221623805,0.7243589989071832
0.0,0.9378444821894162,1.9103385442870222,1.4430318965438145,-1.1852906629759956,1.41158920596871,-1.343120221623805,0.7243589989071832
0.0,-0.3495900398191863,0.10261247037884533,-0.19603780131142395,-0.03743023146239978,0.3647868246322318,-0.4793025557858587,-0.8034374922376624
0.0,-0.25055661504929355,0.40390014936354135,-0.0361285624962786,-0.18091278540159927,0.5842776465253643,-0.4793025557858587,-0.8034374922376624
0.0,1.1689224733191657,1.7596947047946738,1.4030545868400282,-1.1852906629759956,1.3778213872159204,-1.343120221623805,0.7243589989071832
0.0,1.1359113317292011,1.5588362521382095,1.323099967432456,-1.1852906629759956,1.3102857497103413,-1.343120221623805,-2.331233983382508
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.2089822934519723,-1.343120221623805,-2.331233983382508
0.0,1.3339781812689866,1.9103385442870222,1.6429184450627459,-1.3287732169151951,1.6310800278618427,-1.343120221623805,0.7243589989071832
0.0,1.3009670396790218,1.408192412645862,1.363077277136242,-1.1852906629759956,1.344053568463131,-1.343120221623805,-0.03953924666523955
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-0.03953924666523955
0.0,-0.052489765509508686,0.7051878283482373,0.2037352957264391,-0.46787789327999824,0.8375362871712865,-0.4793025557858587,-2.331233983382508
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-0.03953924666523955
0.0,-0.18453433186936546,-0.09824598227761898,-0.1560604916076378,-0.03743023146239978,0.432322462137811,-0.4793025557858587,-0.8034374922376624
0.0,1.3009670396790218,1.4584070258099777,1.363077277136242,-1.1852906629759956,1.3609374778395258,-1.343120221623805,0.7243589989071832
0.0,-0.08550090709947274,0.3034709230353087,0.04382605691129373,-0.3243953393407988,0.6518132840309436,-0.4793025557858587,-0.8034374922376624
0.0,1.763123021938521,1.7596947047946738,1.8028276838778912,-1.3287732169151951,1.7661513028730011,-1.343120221623805,0.7243589989071832
0.0,-0.38260118140915034,-0.04803136911350313,-0.27599242071899627,0.10605232247679972,0.29725118712665255,-0.4793025557858587,-0.8034374922376624
0.0,1.3339781812689866,1.5588362521382095,1.4430318965438145,-1.1852906629759956,1.428473115345105,-1.343120221623805,0.7243589989071832
0.0,-1.306913145928147,-0.7008213402470115,-1.115515924498509,1.110430200051196,-1.104113291114117,1.248332775890034,0.7243589989071832
